,Team1,Team2,HomeWin,AwayWin,HomeDraw,AwayDraw
2216,Blackpool,Blackburn,0,0,0,1
2217,Blackpool,Coventry,0,0,0,0
2218,Blackpool,Man United,0,0,0,0
2219,Blackpool,QPR,0,0,0,0
2220,Blackpool,Sheffield Weds,0,0,0,0
2221,Blackpool,Swindon,0,0,0,0
2222,Blackpool,Crystal Palace,0,0,0,0
2223,Blackpool,Leicester,0,0,0,0
2224,Blackpool,Nottingham Forest,0,0,0,0
2225,Blackpool,Bolton,1,0,0,1
2226,Blackpool,Middlesbrough,0,0,0,0
2227,Blackpool,Derby,0,0,0,0
2228,Blackpool,Sunderland,0,1,0,0
2229,Blackpool,Barnsley,0,0,0,0
2230,Blackpool,Charlton,0,0,0,0
2231,Blackpool,Watford,0,0,0,0
2232,Blackpool,Bradford,0,0,0,0
2233,Blackpool,Fulham,0,0,1,0
2234,Blackpool,Birmingham,0,0,0,0
2235,Blackpool,Middlesboro,0,0,0,0
2236,Blackpool,West Brom,1,0,0,0
2237,Blackpool,Portsmouth,0,0,0,0
2238,Blackpool,Wolves,1,0,0,0
2239,Blackpool,Wigan,0,1,0,0
2240,Blackpool,Reading,0,0,0,0
2241,Blackpool,Hull,0,0,0,0
2242,Blackpool,Stoke,0,1,1,0
2243,Blackpool,Burnley,0,0,0,0
2244,Blackpool,Blackpool,0,0,0,0
2245,Blackpool,Swansea,0,0,0,0
2246,Blackpool,Cardiff,0,0,0,0
2247,Blackpool,Bournemouth,0,0,0,0
2248,Blackpool,Brighton,0,0,0,0
2249,Blackpool,Huddersfield,0,0,0,0
2250,Swansea,Arsenal,0.43,0.43,0,0.14
2251,Swansea,Aston Villa,0.6,0.6,0.4,0.2
2252,Swansea,Chelsea,0.14,0,0.43,0.14
2253,Swansea,Liverpool,0.43,0.14,0.29,0.14
2254,Swansea,Man City,0.14,0,0.29,0
2255,Swansea,Newcastle,0.5,0.5,0.17,0.33
2256,Swansea,Oldham,0,0,0,0
2257,Swansea,Sheffield United,0,0,0,0
2258,Swansea,Southampton,0.17,0.17,0.17,0.33
2259,Swansea,West Ham,0.33,0.17,0.5,0
2260,Swansea,Norwich,0.5,0,0,0.5
2261,Swansea,Tottenham,0,0,0.29,0.14
2262,Swansea,Everton,0.14,0.14,0.43,0.43
2263,Swansea,Ipswich,0,0,0,0
2264,Swansea,Leeds,0,0,0,0
2265,Swansea,Wimbledon,0,0,0,0
2266,Swansea,Blackburn,1,0,0,0
2267,Swansea,Coventry,0,0,0,0
2268,Swansea,Man United,0.29,0.14,0.14,0.14
2269,Swansea,QPR,0.67,0.33,0.33,0.33
2270,Swansea,Sheffield Weds,0,0,0,0
2271,Swansea,Swindon,0,0,0,0
2272,Swansea,Crystal Palace,0.2,0.6,0.8,0.2
2273,Swansea,Leicester,0.5,0,0,0.25
2274,Swansea,Nottingham Forest,0,0,0,0
2275,Swansea,Bolton,1,0,0,1
2276,Swansea,Middlesbrough,0,0,1,0
2277,Swansea,Derby,0,0,0,0
2278,Swansea,Sunderland,0.33,0.33,0.5,0.5
2279,Swansea,Barnsley,0,0,0,0
2280,Swansea,Charlton,0,0,0,0
2281,Swansea,Watford,0.33,0.33,0.33,0
2282,Swansea,Bradford,0,0,0,0
2283,Swansea,Fulham,0.67,1,0,0
2284,Swansea,Birmingham,0,0,0,0
2285,Swansea,Middlesboro,0,0,0,0
2286,Swansea,West Brom,0.86,0.29,0,0.29
2287,Swansea,Portsmouth,0,0,0,0
2288,Swansea,Wolves,0,0,1,1
2289,Swansea,Wigan,0.5,1,0.5,0
2290,Swansea,Reading,0,0,1,1
2291,Swansea,Hull,0.33,0.33,0.33,0
2292,Swansea,Stoke,0.57,0,0.14,0.29
2293,Swansea,Burnley,1,0.67,0,0
2294,Swansea,Blackpool,0,0,0,0
2295,Swansea,Swansea,0,0,0,0
2296,Swansea,Cardiff,1,0,0,0
2297,Swansea,Bournemouth,0,0,0.67,0
2298,Swansea,Brighton,0,0,0,0
2299,Swansea,Huddersfield,1,0,0,1
2300,Cardiff,Arsenal,0,0,0,0
2301,Cardiff,Aston Villa,0,0,1,0
2302,Cardiff,Chelsea,0,0,0,0
2303,Cardiff,Liverpool,0,0,0,0
2304,Cardiff,Man City,1,0,0,0
2305,Cardiff,Newcastle,0,0,0,0
2306,Cardiff,Oldham,0,0,0,0
2307,Cardiff,Sheffield United,0,0,0,0
2308,Cardiff,Southampton,0,1,0,0
2309,Cardiff,West Ham,0,0,0,0
2310,Cardiff,Norwich,1,0,0,1
2311,Cardiff,Tottenham,0,0,0,0
2312,Cardiff,Everton,0,0,1,0
2313,Cardiff,Ipswich,0,0,0,0
2314,Cardiff,Leeds,0,0,0,0
2315,Cardiff,Wimbledon,0,0,0,0
2316,Cardiff,Blackburn,0,0,0,0
2317,Cardiff,Coventry,0,0,0,0
2318,Cardiff,Man United,0,0,1,0
2319,Cardiff,QPR,0,0,0,0
2320,Cardiff,Sheffield Weds,0,0,0,0
2321,Cardiff,Swindon,0,0,0,0
2322,Cardiff,Crystal Palace,0,0,0,0
2323,Cardiff,Leicester,0,0,0,0
2324,Cardiff,Nottingham Forest,0,0,0,0
2325,Cardiff,Bolton,0,0,0,0
2326,Cardiff,Middlesbrough,0,0,0,0
2327,Cardiff,Derby,0,0,0,0
2328,Cardiff,Sunderland,0,0,1,0
2329,Cardiff,Barnsley,0,0,0,0
2330,Cardiff,Charlton,0,0,0,0
2331,Cardiff,Watford,0,0,0,0
2332,Cardiff,Bradford,0,0,0,0
2333,Cardiff,Fulham,1,1,0,0
2334,Cardiff,Birmingham,0,0,0,0
2335,Cardiff,Middlesboro,0,0,0,0
2336,Cardiff,West Brom,1,0,0,1
2337,Cardiff,Portsmouth,0,0,0,0
2338,Cardiff,Wolves,0,0,0,0
2339,Cardiff,Wigan,0,0,0,0
2340,Cardiff,Reading,0,0,0,0
2341,Cardiff,Hull,0,0,0,1
2342,Cardiff,Stoke,0,0,1,1
2343,Cardiff,Burnley,0,0,0,0
2344,Cardiff,Blackpool,0,0,0,0
2345,Cardiff,Swansea,1,0,0,0
2346,Cardiff,Cardiff,0,0,0,0
2347,Cardiff,Bournemouth,0,0,0,0
2348,Cardiff,Brighton,0,0,0,0
2349,Cardiff,Huddersfield,0,0,0,0
2350,Bournemouth,Arsenal,0.33,0,0.33,0
2351,Bournemouth,Aston Villa,0,1,0,0
2352,Bournemouth,Chelsea,0,0.67,0,0
2353,Bournemouth,Liverpool,0.33,0,0,0.33
2354,Bournemouth,Man City,0,0,0,0
2355,Bournemouth,Newcastle,0,1,0.5,0
2356,Bournemouth,Oldham,0,0,0,0
2357,Bournemouth,Sheffield United,0,0,0,0
2358,Bournemouth,Southampton,0.33,0,0.33,0.33
2359,Bournemouth,West Ham,0.33,0.33,0.33,0.33
2360,Bournemouth,Norwich,1,0,0,0
2361,Bournemouth,Tottenham,0,0,0.33,0
2362,Bournemouth,Everton,0.67,0,0.33,0
2363,Bournemouth,Ipswich,0,0,0,0
2364,Bournemouth,Leeds,0,0,0,0
2365,Bournemouth,Wimbledon,0,0,0,0
2366,Bournemouth,Blackburn,0,0,0,0
2367,Bournemouth,Coventry,0,0,0,0
2368,Bournemouth,Man United,0.33,0,0,0.33
2369,Bournemouth,QPR,0,0,0,0
2370,Bournemouth,Sheffield Weds,0,0,0,0
2371,Bournemouth,Swindon,0,0,0,0
2372,Bournemouth,Crystal Palace,0,0.33,0.67,0.67
2373,Bournemouth,Leicester,0.33,0,0.67,1
2374,Bournemouth,Nottingham Forest,0,0,0,0
2375,Bournemouth,Bolton,0,0,0,0
2376,Bournemouth,Middlesbrough,1,0,0,0
2377,Bournemouth,Derby,0,0,0,0
2378,Bournemouth,Sunderland,0.5,0.5,0,0.5
2379,Bournemouth,Barnsley,0,0,0,0
2380,Bournemouth,Charlton,0,0,0,0
2381,Bournemouth,Watford,0,0,0.67,1
2382,Bournemouth,Bradford,0,0,0,0
2383,Bournemouth,Fulham,0,0,0,0
2384,Bournemouth,Birmingham,0,0,0,0
2385,Bournemouth,Middlesboro,0,0,0,0
2386,Bournemouth,West Brom,0.67,0.33,0.33,0
2387,Bournemouth,Portsmouth,0,0,0,0
2388,Bournemouth,Wolves,0,0,0,0
2389,Bournemouth,Wigan,0,0,0,0
2390,Bournemouth,Reading,0,0,0,0
2391,Bournemouth,Hull,1,0,0,0
2392,Bournemouth,Stoke,0.33,0.67,0.33,0
2393,Bournemouth,Burnley,0.5,0.5,0,0
2394,Bournemouth,Blackpool,0,0,0,0
2395,Bournemouth,Swansea,1,0.33,0,0.67
2396,Bournemouth,Cardiff,0,0,0,0
2397,Bournemouth,Bournemouth,0,0,0,0
2398,Bournemouth,Brighton,1,0,0,1
2399,Bournemouth,Huddersfield,1,0,0,0
2400,Brighton,Arsenal,1,0,0,0
2401,Brighton,Aston Villa,0,0,0,0
2402,Brighton,Chelsea,0,0,0,0
2403,Brighton,Liverpool,0,0,0,0
2404,Brighton,Man City,0,0,0,0
2405,Brighton,Newcastle,1,0,0,1
2406,Brighton,Oldham,0,0,0,0
2407,Brighton,Sheffield United,0,0,0,0
2408,Brighton,Southampton,0,0,1,1
2409,Brighton,West Ham,1,1,0,0
2410,Brighton,Norwich,0,0,0,0
2411,Brighton,Tottenham,0,0,1,0
2412,Brighton,Everton,0,0,1,0
2413,Brighton,Ipswich,0,0,0,0
2414,Brighton,Leeds,0,0,0,0
2415,Brighton,Wimbledon,0,0,0,0
2416,Brighton,Blackburn,0,0,0,0
2417,Brighton,Coventry,0,0,0,0
2418,Brighton,Man United,1,0,0,0
2419,Brighton,QPR,0,0,0,0
2420,Brighton,Sheffield Weds,0,0,0,0
2421,Brighton,Swindon,0,0,0,0
2422,Brighton,Crystal Palace,0,0,1,0
2423,Brighton,Leicester,0,0,0,0
2424,Brighton,Nottingham Forest,0,0,0,0
2425,Brighton,Bolton,0,0,0,0
2426,Brighton,Middlesbrough,0,0,0,0
2427,Brighton,Derby,0,0,0,0
2428,Brighton,Sunderland,0,0,0,0
2429,Brighton,Barnsley,0,0,0,0
2430,Brighton,Charlton,0,0,0,0
2431,Brighton,Watford,1,0,0,1
2432,Brighton,Bradford,0,0,0,0
2433,Brighton,Fulham,0,0,0,0
2434,Brighton,Birmingham,0,0,0,0
2435,Brighton,Middlesboro,0,0,0,0
2436,Brighton,West Brom,1,0,0,0
2437,Brighton,Portsmouth,0,0,0,0
2438,Brighton,Wolves,0,0,0,0
2439,Brighton,Wigan,0,0,0,0
2440,Brighton,Reading,0,0,0,0
2441,Brighton,Hull,0,0,0,0
2442,Brighton,Stoke,0,0,1,1
2443,Brighton,Burnley,0,0,1,1
2444,Brighton,Blackpool,0,0,0,0
2445,Brighton,Swansea,1,1,0,0
2446,Brighton,Cardiff,0,0,0,0
2447,Brighton,Bournemouth,0,0,1,0
2448,Brighton,Brighton,0,0,0,0
2449,Brighton,Huddersfield,0,0,1,0
2450,Huddersfield,Arsenal,0,0,0,0
2451,Huddersfield,Aston Villa,0,0,0,0
2452,Huddersfield,Chelsea,0,0,0,1
2453,Huddersfield,Liverpool,0,0,0,0
2454,Huddersfield,Man City,0,0,0,1
2455,Huddersfield,Newcastle,1,0,0,0
2456,Huddersfield,Oldham,0,0,0,0
2457,Huddersfield,Sheffield United,0,0,0,0
2458,Huddersfield,Southampton,0,0,1,1
2459,Huddersfield,West Ham,0,0,0,0
2460,Huddersfield,Norwich,0,0,0,0
2461,Huddersfield,Tottenham,0,0,0,0
2462,Huddersfield,Everton,0,0,0,0
2463,Huddersfield,Ipswich,0,0,0,0
2464,Huddersfield,Leeds,0,0,0,0
2465,Huddersfield,Wimbledon,0,0,0,0
2466,Huddersfield,Blackburn,0,0,0,0
2467,Huddersfield,Coventry,0,0,0,0
2468,Huddersfield,Man United,1,0,0,0
2469,Huddersfield,QPR,0,0,0,0
2470,Huddersfield,Sheffield Weds,0,0,0,0
2471,Huddersfield,Swindon,0,0,0,0
2472,Huddersfield,Crystal Palace,0,1,0,0
2473,Huddersfield,Leicester,0,0,1,0
2474,Huddersfield,Nottingham Forest,0,0,0,0
2475,Huddersfield,Bolton,0,0,0,0
2476,Huddersfield,Middlesbrough,0,0,0,0
2477,Huddersfield,Derby,0,0,0,0
2478,Huddersfield,Sunderland,0,0,0,0
2479,Huddersfield,Barnsley,0,0,0,0
2480,Huddersfield,Charlton,0,0,0,0
2481,Huddersfield,Watford,1,1,0,0
2482,Huddersfield,Bradford,0,0,0,0
2483,Huddersfield,Fulham,0,0,0,0
2484,Huddersfield,Birmingham,0,0,0,0
2485,Huddersfield,Middlesboro,0,0,0,0
2486,Huddersfield,West Brom,1,1,0,0
2487,Huddersfield,Portsmouth,0,0,0,0
2488,Huddersfield,Wolves,0,0,0,0
2489,Huddersfield,Wigan,0,0,0,0
2490,Huddersfield,Reading,0,0,0,0
2491,Huddersfield,Hull,0,0,0,0
2492,Huddersfield,Stoke,0,0,1,0
2493,Huddersfield,Burnley,0,0,1,1
2494,Huddersfield,Blackpool,0,0,0,0
2495,Huddersfield,Swansea,0,0,1,0
2496,Huddersfield,Cardiff,0,0,0,0
2497,Huddersfield,Bournemouth,1,0,0,0
2498,Huddersfield,Brighton,1,0,0,1
2499,Huddersfield,Huddersfield,0,0,0,0
